id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower
i-NsS1RpfaaS6RmoJ3fLHCoo,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-032.jp2/_view ,33,0.0,0.0,"Jag tror för min del, att erfarenheten talar för den här föreslagna förändringen. Ingen kan väl nemligen påstå, att superiet tilltagit nu, då man får köpa en half kanna, i jemförelse med den tiden då man på utminuteringsställena icke fick köpa mindre än en hel kanna. Derföre tror jag icke heller, att det nu skulle medföra någon fara att nedsätta detta minimum till 20 kubiktum; och som jag således icke anser att Utskottets förslag skulle medföra några menliga följder, så yrkar jag bifall till detsamma i den här föredragna punkten.",154.94505494505495,511.35094901377,904.3956043956044,642.3520655005582
i-6atkRdhSXdAxUYRK55L4fZ,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-032.jp2/_view ,33,0.0,0.0,Herr Kinmanson:,157.69230769230768,658.7272050614068,904.945054945055,707.8526237439524
i-3SkvVaX33og7Er3UER1KDM,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-032.jp2/_view ,33,0.0,0.0,"Jag vill icke uppehålla Kammaren, utan får endast förklara, att jag förenar mig med dem, som yrka bifall till Utskottets förslag.",157.69230769230768,658.7272050614068,904.945054945055,707.8526237439524
i-qa7wjkPXXRiS4MetXB2iV,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-032.jp2/_view ,33,0.0,0.0,Herr Carl Ifvarsson:,172.52747252747253,75.17677707480462,587.9120879120879,87.83029400818756
i-V5DUVrAnxRLb6ohw6n3gne,riksdagen-records\data\1869\prot-1869--ak--0420.xml,https://betalab.kb.se/prot-1869--ak--0420/prot_1869__ak__0420-032.jp2/_view ,33,0.0,0.0,"Som alla diskussioner om bränvin vid våra riksdagar vanligen äro lika långa som tråkiga, så skall jag för min del icke vara vidlyftig. Jag vill endast hafva till protokollet antecknad min mening. Då det vid denna, liksom vid föregående riksdagar, är min åsigt, att den i närvarande bränvinslagstiftning stadgade minimiqvantiteten för utminutering bör nedsättas, så grundar sig denna min öfvertygelse derpå, att lönnkrogarne i vårt land komma att ökas, ju längre man dröjer med denna förändring. På landsbygden finnas få utskänkningsställen, och i följd deraf måste naturligtvis lönnkrögeriet frodas, då den som så önskar icke kan på utminuteringsstället få förse sig med en mindre qvantitet spirituosa än en half kanna. Icke heller anser jag det öfver-",157.69230769230768,724.2277633048009,904.945054945055,904.3542984741347
i-5AeYU1ugCVEHiCHRuLcz6K,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,1.0,0.0,"Den 5 Maj, e. m. 323",417.55768148565,74.15815361331819,849.7467642093416,87.40068104426787
i-9K7EYusvTBrqmmwxg8RzDT,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 39, angående statsbidrag till vägars anläggning, brooch hamnbyggnader samt kanaler, äfvensom sjösänkningar och andra vattenaftappningsföretag; och",104.67079347214406,97.99470298902763,869.4428812605514,147.93794930003784
i-36BTNGU7F8J6hSgsUpEKMt,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 40, angående allmänna vilkor och stadganden i afseende på de statsbidrag, som under denna riksdag beviljats för väganläggningar och vägförbättringar, hamnanläggningar, kanaler och andra vattenkommunikationer, äfvensom för sjösänkningar och andra vattenaftappningsföretag;",102.41980866629152,155.1267499054105,869.4428812605514,226.2580401059402
i-AZGpCWJDWHADy7QTtXXW3n,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,2:0) Bevillnings-Utskottets förslag till Riksdagens underdåniga skrifvelser :,101.85706246482837,228.14982973893302,867.7546426561621,256.9050321604238
i-KqQkdJEf5b4UVK8HLhT95X,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 41, angående förändring af Kongl. Maj:ts nådiga förordning af den 26 Okt. 1866, rörande vilkoren för försäljning af bränvin och andra brända eller distillerade spirituösa drycker;",101.85706246482837,267.87741203178206,869.4428812605514,319.3340900491865
i-RzQ2ch1FSh6QMsNGzc9SUR,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 42, angående tullbevillningen; och N:o 43, angående stämpelpappers-afgiften; och",149.6904895891953,324.2527430949678,629.7129994372538,365.4937570942111
i-R5wd9RCTU9TewWwLdURoKe,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,3:o) Riksdagens Kanslis förslag till Riksdagens underdåniga skrifvelser:,100.73157006190209,371.1691259931896,866.6291502532358,399.5459704880817
i-SAqw53iPeFpL5shV3iJSFi,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 44, angående ändring i 20 8 af Kongl. instruktionen för kompanicheferne vid Flottans båtsmanskompanier af den 6 April 1838; och",100.73157006190209,410.1399924328415,866.0664040517726,446.0839954597049
i-3GKhvKgk46pf6wqBmXacjs,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 45, angående lotsfartygs förläggande under Skagen.",148.564997186269,450.24593265228907,721.4406302757457,468.78547105561864
i-TgSdseLnd3YfbeuUj47QZM,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,§ 28.,456.9499155880698,494.8921679909194,509.2853123241418,510.4048429814605
i-WoYqyVX7ySxmUn8gr98REZ,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"Anmäldes och bordlades följande nu inkomna ärenden, nemligen: Stats-Utskottets nedannämnda Memorial och Utlåtanden:",148.564997186269,523.2690124858116,824.4231851435003,560.7264472190693
i-XZTGvVMJMg3o4EU5qmqBU,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 87, med förslag till voteringspropositioner, i anledning af Kamrarnes skiljaktiga beslut rörande Stats-Utskottets Betänkande N:o 66, angående väckta frågor dels om uppgörande af planer för framtida jernvägsanläggningar samt sättet för deras utförande, dels om beviljande af statsbidrag till dylika anläggningar;",99.6060776589758,569.0503216042376,866.0664040517726,652.6674233825198
i-4wNKW48Wwdx6ZpAoBNanxY,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 88, med förslag till voteringsproposition i anledning af Kamrarnes skiljaktiga beslut i fråga om anstånd med betalningen af 1868, 1869 och 1870 års annuiteter i det för byggande af jernbana emellan Ystad och Eslöf beviljade statslån;",99.04333145751266,658.7211502080969,865.5036578503094,724.5554294362468
i-N4BRWm1AEyhYSyM7KGExyd,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 91, i anledning af Kamrarnes skiljaktiga beslut rörande Stats- Utskottets Utlåtande N:o 69 öfver Kongl. Maj:ts nådiga Proposition om tullverkets aflöningsoch utgiftsstater för år 1870;",98.48058525604952,731.7442300416194,865.5036578503094,781.309118426031
i-WgQQwasD7w5GFR9KBQ5vZE,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 82, i anledning af Kongl. Maj:ts nådiga Proposition angående upphörande så väl af tackjernstionden och andra deremot svarande tackjernsafgifter, som af de friheter i fråga om ränta eller rotering, hvilka vissa orter i egenskap af bergslag nu åtnjuta;",98.48058525604952,788.1195611048051,865.5036578503094,855.0889141127507
i-2WXGBmrD4F7oQYPuhGn6Yk,riksdagen-records\data\1869\prot-1869--ak--0505.xml,https://betalab.kb.se/prot-1869--ak--0505/prot_1869__ak__0505-068.jp2/_view ,69,0.0,0.0,"N:o 83, i anledning af återremiss å en punkt uti Stats-Utskottets Utlåtande N:o 68, angående grundskatternas omsättning i penningar m. m.; och",100.16882386043895,861.1426409383278,865.5036578503094,909.1940976163451
i-MZidsBkd8afjAwtH5V6Wed,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,1.0,0.0,Den 30 Jannari. 109,405.8790276992651,77.83543365455893,833.8044092707745,89.32542624166048
i-25abMkZApcfUg2NYCE2tpi,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,0.0,0.0,"Föredrogs Herr Faxes, den 29 dennes bordlagda motion, N:o 29, angående beviljande af ett anslag å 30,000 R:dr, till understödjande af vattenafledningsföretag inom Jönköpings län.",87.62012436404748,101.92735359525575,855.2854720180893,150.48183839881392
i-D39vTEB2JRCgnukdcomKJ3,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,0.0,0.0,Herr Ekenman:,78.57546636517806,165.3076352853966,853.024307518372,621.5715344699778
i-FjDfHEV1nqWQCrN8NnFfW5,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,0.0,0.0,"Enär de trakter, som i motionen omförmälas, ligga inom den mig anförtrodda domsagan, har jag ansett mig böra begära ordet, ej blott för att instämma i motionen, utan äfven för att till de skäl motionären anfört få lägga ytterligare ett. Redan för flera riksdagar sedan fästades dåvarande Representationens uppmärksamhet på det skadliga inflytandet i så väl ekonomiskt, som sanitärt hänseende, hvilket orsakas af de stora mossarne inom Östbo och Vestbo härader. Detta behjertades ock vid 1854-—1855 års riksdag, då Rikets Ständer, för utdikning af den så kallade Stora mossen, beviljade 30,000 R:dr utan återbetalningsskyldighet och 37,500 R:dr såsom lån att successivt amorteras. De för arbetets utförande bestämda vilkoren voro dock så beskaffade, att menigheterna ej vågade eller förmådde underkasta sig dem, hvadan ock hela anslagsbeloppet reserverades för Staten. Sedan den tiden hafva de, måhända äfven till följd af skogarnes devastering, allt flera återkommande frostskadorna tagit i anspråk en icke ringa del af de medel, som för sådant ändamål blifvit ställda till Kongl. Maj:t disposition. Detta sätt att afhjelpa lidandet är dock endast palliativ, som alltför otillräckligt afhjelper detsamma och för ingen del upphäfver den misströstan, som förlamar befolkningens kraft och ökar den redan alltför stora benägenheten att öfvergifva fosterjorden. Jag får derföre på det varmaste förorda bifall till den framstälda motionen, — ett bifall hvilket icke står i strid med den sparsamhetsanda, som till allmän tillfredsställelse, synes utgöra denna Riksdags program, ty, genom det begärda anslaget, skall i framtiden besparas de understöd, hvilka för räddning från hungersnöd annars måste stundom föy dessa trakter anvisas. Slutligen får jag fästa uppmärksamheten derpå, att länets landsting, för mossfältens uppmätning och undersökning, år efter annat vidkänts betydliga kostnader, hvilka skulle naturligtvis vara alldeles förspillda, derest icke det begärda anslaget beviljades.",,,,
i-SHnmZ5hCwTiy6m8fNLnzZe,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,0.0,0.0,"Efter härmed slutad öfverläggning och uppå gjord proposition, hänvisades motionen jemte yttrandet till Stats-Utskottet.",80.83663086489543,636.767976278725,846.8061051441492,668.6434395848777
i-Qq3BzFD5zMFNDwhaHBr7v,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,0.0,0.0,"Föredrogs och hänvisades till Bevillnings-Utskottet Friherre Sprengtportens den 29 dennes bordlagda motion N:o 30, i fråga om ' en ömsesidig förhöjning af tullsatserna å tobak i så väl Sverige som Norge.",79.1407574901074,705.7079318013343,859.2425098925946,768.3469236471461
i-83VGp9WdCTjyiAiZmrojTc,riksdagen-records\data\1867\prot-1867--fk--0130.xml,https://betalab.kb.se/prot-1867--fk--0130/prot_1867__fk__0130-001.jp2/_view ,2,0.0,0.0,"Föredrogs och hänvisades till ett tillfälligt Utskott Friherre Cederströms den 29 dennes bordlagda motion N:o 31, angående en underdånig anhållan hos Kongl. Majt om Dess nådiga medverkan vid framtida upptagande af statslån.",77.44488411531938,793.5507783543366,842.2837761447145,856.5604151223129
i-NWZnvxVmWFJfX27MkRs2NW,riksdagen-records\data\1868\prot-1868--ak--0312.xml,https://betalab.kb.se/prot-1868--ak--0312/prot_1868__ak__0312-016.jp2/_view ,17,1.0,0.0,228 Den 12 Mars.,168.43279419966535,61.21687196715192,588.9570552147239,73.16162747293767
i-VQDghXktFgBDAXSoxU1qec,riksdagen-records\data\1868\prot-1868--ak--0312.xml,https://betalab.kb.se/prot-1868--ak--0312/prot_1868__ak__0312-016.jp2/_view ,17,0.0,0.0,"Riksdagens händer, med flera svåra gravamina, ja man har till och med frammanat skuggorna från frihetstiden för att dermed afskräcka Representationen från att taga ut det steg Utskottet föreslagit. För mig, som haft tillräcklig tid att tänka öfver denna sak, och som icke är eller från längre tider aldrig varit ovan att se moln på riksdagshimmeln, hvilka dock så småningom spårlöst försvunnit, för mig, säger jag, förefaller denna fråga ganska enkel. Man har nemligen mycket rätt, då man säger att ett kontrakt finnes, hvarefter man har att gå vid bedömandet af denna fråga. Detta är sannt, men det finnes också blott ett sådant och detta är den 57 8 af vår Regeringsform, som bjuder, att Svenska folkets urgamla rätt att sig beskatta utöfvas at Riksdagen vid allmänt riksmöte. Jag har sedan längre tid tillbaka sökt göra mig förtrogen med våra grundlagars innehåll, men jag har aldrig kunnat i dem upptäcka något ställe, som skulle kunna medgifva grundlagsenlig rätt för någon annan, än just Riksdagen, att beskatta det Svenska folket. Här har vidare yttrats, att Riksdagen icke hade någon juridisk rätt att bestämma öfver dessa medel, men denna rätt innefattas i detta fall uti statsrätten, som åter uppgår uti eller utgöres af grundlagen, och om man vill bestrida giltigheten af dennas stadgande i detta fall, så måste de skäl nödvändigt anföras, hvarpå man grundar ett dylikt påstående.",148.91243725599554,86.59947741694663,910.2063580591188,416.57334826427774
i-Q5TTbM76MQDexGd9Pd8693,riksdagen-records\data\1868\prot-1868--ak--0312.xml,https://betalab.kb.se/prot-1868--ak--0312/prot_1868__ak__0312-016.jp2/_view ,17,0.0,0.0,"Vi hafva i början af diskussionen afhört en intressant framställning at Herr Statsrådet och Chefen för Civil-departementet, gående ut på att visa, att det vore i hög grad betänkligt att undandraga Kongl. Maj:t dispositionen öfver handelsoch sjöfartsfonden, och det förundrar mig alldeles icke, ty nog är det ganska angenämt att hafva stora medel om hand, och att kunna derötfver förfoga. Vi hafva af Herr Civilministern hört uttalas den åsigt, att då konvojkassan öfvergick i handelsoch sjöfartsfonden, som i sammanhang med regleringen at tolagsafgiften, bestämdes till ett visst belopp, ett undantagstörhållande skulle hafva uppstått, samt att Rikets Ständer då genom ett fördrag afhändt sig rättigheten att öfver dessa medel vidare förfoga. En sådan åsigt kan jag dock icke godkänna, ty om, i det ögonblick grundlagen stiftades, en sådan fond som den, hvarom här nu är fråga, fanns till och blifvit bildad genom bidrag från Statens sida, så måste det stå fast, att alla medel, som sedermera genom afgifter tillflutit denna fond, måste betraktas såsom beskattningsmedel, hvilka endast af Rikets Ständer kunde påbjudas. Visserligen är det sannt, att desamma genom ett tyst medgifvande af Representationen för obestämd tid varit ställda till Regeringens disposition, men deraf följer alldeles icke att det ej vidare tillhör Riksdagen att afgöra om fortsatt beviljande af lika stora tillskott eller icke. För min del tror jag alltså, att det icke ligger något misstroende uti Utskottets förslag, och att detta endast är en hemställan till Riksdagen att utöfva en af dess i grundlagen medgifna rättigheter. Efter 1809 års riksdag hafva Rikets Ständer haft rättighet att säga: ""denna fond skall åtnjuta så och så mycket af tullmedlen, så och så mycket utaf tolagsmedlen"" o. s. v. och så har äfven tillgått, men icke får man antaga att en Riksdag har rättighet att rör alla tider binda Svenska folket vid någon viss utgift, och icke heller får man väl påstå, att den ena Riksdagen eger magt binda händerna på alla de kommande, utom möjligen i sådana frågor, som röra tredje mans rätt, och äfven då torde",147.79698828778584,415.0802538260545,910.2063580591188,889.8842851810376
