,id,file,page_link,page_number,marginal_text,merged,text_line,final_target
64,i-HiR74sBenfG1MgMQtAXo4,riksdagen-records\data\1975\prot-1975--080.xml,https://betalab.kb.se/prot-1975--80/prot_1975__80-025.jp2/_view ,26,0.0,0.0,Jag har också svårt att förstå reservationen 11 angående forskningen. Det måste vara viktigt att göra forskningsresultaten tillgängliga för beslutsfattarna och att få till stånd ett ömsesidigt utbyte mellan forskning och samhälle. I detta sammanhang ställer man sig frågande till varför moderaterna aldrig har reserverat sig mot anslag till exempelvis EFA och ERU. Alla har varit eniga om att dessa båda organ verkligen har plockat fram forskningsresultat av mycket stor betydelse när det gäller att bedöma t. ex. vår framtida regionalpolitik. Låt oss få ett liknande organ för invandrarforskning. Jag är övertygad om att det blir till gagn för invandrarna och minoritetsgrupperna i detta sammanhang.,0.0
65,i-PY2nUQnVsrz1S98zVTZpFH,riksdagen-records\data\198182\prot-198182--025.xml,https://betalab.kb.se/prot-198182--25/prot_198182__25-031.jp2/_view ,32,0.0,0.0,Herr talman! I gårdagens debatt diskuterades här i kammaren mycket ingående det allvarliga läget på arbetsmarknaden. I mitt anförande kommer jag att i huvudsak behandla de besparingar inom regionalpolitiken som föreslås i arbetsmarknadsutskottets betänkande 1981/82:1.,0.0
66,i-JPGbpufaQgYNzTPNif6JWk,riksdagen-records\data\197576\prot-197576--019.xml,https://betalab.kb.se/prot-197576--19/prot_197576__19-015.jp2/_view ,16,1.0,0.0,Nr 19 Tisdagen den,1.0
67,i-6hEzRiFB84kCfMtCmWDitX,riksdagen-records\data\1882\prot-1882--ak--031.xml,https://betalab.kb.se/prot-1882--ak--31/prot_1882__ak__31-043.jp2/_view ,44,0.0,0.0,"åren af sitt lif. Det är likväl icke endast detta offer af sina bästa ungdomsår de måste bringa sin utbildning, de måste äfven derpå, såsom en gifven följd af den långa studietiden, nedlägga ett vida större kapital än någon annan embetsman. Det är icke för högt tilltaget om man säger, det den blifvande läkaren på sina studier vid universitetet måste nedlägga 15,000 kronor; och denna summa utgör oftast en skuld, som länge hänger efter. På grund af personlig kännedom om förhållandena vågar jag till och med påstå, att den skuld, som läkarne för sin utbildning åsamka sig, i de flesta fall är högre, än den angifna summan.",0.0
68,i-W7BiEEYZo7VMM4XZ9GRL6f,riksdagen-records\data\1886\prot-1886--ak--033.xml,https://betalab.kb.se/prot-1886--ak--33/prot_1886__ak__33-015.jp2/_view ,16,0.0,0.0,"många fall och kanske uteslutande grunda sitt omdöme på medrevisorernas utlåtanden, ty icke kan han känna till befolkningen i hvarje ort. I synnerhet om förbindelsernas antal är stort, är det bankens valde revisorer, som hafva den hufvudsakliga personalkännedom, som erfordras. Om Konungens Befallningshafvande skall förordna en revisor, så måste revisionen så utsättas, att denne revisor kan samarbeta med de öfrige revisorerna, ty eljest kunde många olägenheter uppstå, såsom att värdehandlingarne icke vore tillgängliga då denne revisor komme. Han måste derföre underrätta om sin ankomst en tid förut, för att styrelsens revisorer skola kunna ställa sitt revisionsarbete derefter, och styrelsen må vara beredd att hafva räkenskaperna och värdehandlingarne till hands. Huru ett sådant reviderande kan lämpligen låta sig göra vågar jag ej säga, men jag tror det kommer att blifva många svårigheter härför. Utom dessa svårigheter anser jag att om man antoge hvad Lag-Utskottet här föreslagit, skulle man verkligen uttala sig, om jag så får säga, afvisande emot bildandet af sparbanker. Uti städerna kan det möjligen vara lämpligt att vidtaga sådana anordningar som Utskottet afsett, men på landet, helst der afstånden äro långa, skulle kostnadsräkningarne för resor och dylikt blifva ganska betydliga. Det kan ju inträffa, att den person, som af Konungens Befallningshafvande förordnas, icke sätter sina revisionsresor i samband med hvarandra och sålunda söker minska kostnaden, utan i stället ställer resorna så, att han kan förtjena så mycket som möjligt.",0.0
69,i-JLcKYwVmnrrzocV7zikQ91,riksdagen-records\data\198586\prot-198586--051.xml,https://betalab.kb.se/prot-198586--51/prot_198586__51-055.jp2/_view ,56,1.0,0.0,"Medel för teknisk utbildning och forskning, m.m.",1.0
70,i-uhTHVunJZsWQAsHQm8Ppt,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,Konstitutionsutskottets betänkande,0.0
71,i-7g1jS8oEXARm2hYJ3dcwnG,riksdagen-records\data\1957\prot-1957--ak--019.xml,https://betalab.kb.se/prot-1957--ak--19/prot_1957__ak__19-028.jp2/_view ,29,0.0,0.0,"Herr talman! Det är väl i verkligheten så, att ur allmänhetens synpunkt kommer detta att te sig som ett val mellan de olägenheter, som eventuellt visar sig av kommersiell reklam i här föreskriven ordning och å andra sidan olägenheter av att ha mycket höga avgifter. Om man tror, att allmänheten kommer att finna olägenheterna av den kommersiella reklamen väga mycket tyngre än den olägenhet som höga avgifter innebär, så är det väl ingen konst att senare då avskaffa den kommersiella reklamen och höja avgifterna.",0.0
72,i-7hEJSyEXBFH93ZfSg8TVEn,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,1.0,0.0,Angående åtgärder mot skogsförödelse af insekten mnnan.,1.0
73,i-2CRqQcxFBWWT5ZM2QPC8cM,riksdagen-records\data\1923\prot-1923--ak--032.xml,https://betalab.kb.se/prot-1923--ak--32/prot_1923__ak__32-051.jp2/_view ,52,1.0,0.0,m. m.,1.0
74,i-16hVgMqtUtMHcr8PDosq69,riksdagen-records\data\1954\prot-1954--ak--019.xml,https://betalab.kb.se/prot-1954--ak--19/prot_1954__ak__19-092.jp2/_view ,93,0.0,0.0,Herr KYLING (h) kort genmäle:,0.0
75,i-EjkYNxgeZdt4k8cZsSkGpn,riksdagen-records\data\1969\prot-1969--ak--007.xml,https://betalab.kb.se/prot-1969--ak--7/prot_1969__ak__7-016.jp2/_view ,17,1.0,0.0,Beredskapsarbeten m. m.,1.0
76,i-AmZi6iUx2g16Q221K61g5,riksdagen-records\data\1900\prot-1900--ak--028.xml,https://betalab.kb.se/prot-1900--ak--28/prot_1900__ak__28-004.jp2/_view ,5,1.0,1.0,"förhållandet med kommerskollegium, fångvårdsstyrelsen, vägoch Angående vattenbyggnadsstyrelsen, lotsstyrelsen, patentoch registreringsverket, uppläle 1ee a justitiedepartementets statistiska byrå och finansdepartementets konhörig mark. trolloch justeringsbyrå. Nu i dagarne har man måst hyra lokaler (Forts) | för justitierevisionen, som den 1 nästinstundande april får flytta från | kanslibuset för att bereda plats åt det nya jordbruksdepartementet samt nödigt större utrymme åt civiloch utrikesdepartementen. Och man kan förutse, att, efter som ärendena växa, det skall blifva nödvändigt att skaffa äfven andra nya lokaler. Inom kort kommer också att föreläggas Riksdagen ett förslag att af fonden för anordnande af lokaler för statens embetsverk i hufvudstaden disponera åtminstone en del för att bereda nya lokaler för Kongl. Maj:ts kansli.",2.0
77,i-BC3BbLNB2Mumzx3yEJapPJ,riksdagen-records\data\1945\prot-1945--ak--036.xml,https://betalab.kb.se/prot-1945-höst-ak--36/prot_1945_höst_ak__36-017.jp2/_view ,18,1.0,1.0,Interpellation. (Forts.) ra den statliga låneoch räntepolitiken så att den kan medföra en sänkning av hyresnivån?,2.0
78,i-3chUrD1To8GmogPSXiKFVq,riksdagen-records\data\197576\prot-197576--058.xml,https://betalab.kb.se/prot-197576--58/prot_197576__58-026.jp2/_view ,27,0.0,0.0,"slagkraftig industri som våra verkstadsprodukter skall konkurrera. För att vi skall klara konkurrensen måste vi vara beredda att bygga upp en effektiv egen verkstadsindustri, vars produktivitet måste ligga 15 å 20 26 högre än hos motsvarande industrier i varje annat västerländskt land.",0.0
79,i-V8ELk4o1kJoBSbnkFtKEfD,riksdagen-records\data\1972\prot-1972--117.xml,https://betalab.kb.se/prot-1972--117/prot_1972__117-124.jp2/_view ,125,0.0,0.0,"§ 34 Obligatorisk testning av skyddshjälmar, m. m.",0.0
80,i-fFFFi7bcJReyaM2ErgZ5g,riksdagen-records\data\1942\prot-1942--fk--019.xml,https://betalab.kb.se/prot-1942--fk--19/prot_1942__fk__19-059.jp2/_view ,60,0.0,0.0,"I förhoppning att utvecklingen själv till dess skall ge belägg för obehövligheten av fortsatt tillämpning av denna lag, ber jag i första hand att få ansluta mig till den reservation, som mest överensstämmer med de intressen, för vilka jag här gjort mig tolk, nämligen herr Gezelius”. Jag ber därför, herr talman, att få yrka bifall till denna reservation.",0.0
81,i-7QvHsmRJDYJzv5yHd8QrUv,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,1.0,0.0,Måndagen den 18 oktober 1965,1.0
82,i-CJeMbDPGQMRa4d1MVuefhb,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Upplästes och lades till handlingarna Kungl. Maj:ts skrivelse med tillkännagivande, att Kungl. Maj:t i nåder förordnat statsrådet Bror August Petrén att under innevarande års riksdag utöva den be-",0.0
83,i-DFpXfSWdJpJRKsnZSFZjuv,riksdagen-records\data\1882\prot-1882--ak--037.xml,https://betalab.kb.se/prot-1882--ak--37/prot_1882__ak__37-032.jp2/_view ,33,0.0,0.0,"Här är särskildt påpekadt huru omöjligt det är för förnuftets religion, eller hvad jag än må kalla densamma, att kunna på något sätt röna sympatier hos svenska folket, derföre att densamma hvilar blott på »resonnement» och icke på den religiösa känslan. Huru vet den ärade talaren detta? I vår kristna kyrka förekommer ju predikande, och ligger icke deri »resonnement»? Jo visserligen; presterna resonnera i mångahanda stycken, om det än är sant att detta deras tal icke alltid är af det klyftigaste slaget. Utesluter då detta kyrkans ritus? Och skulle förnuftstrons resonnement verkligen omöjliggöra bönen eller lofsången eller all andakt? Hur vet den ärade talaren det? Han frågade likväl, såsom om den frågan vore omöjlig att besvara jakande: kunna de förnuftstroende på sina sammanträden tillåta lofsånger eller böner och deltaga deri? Jag svarar: ja, det kunna de. Vilja de hylla bilder eller symboler? Ja, detta må nu vara en öppen fråga, huruvida de kunna göra detta eller icke, men icke kan det väl sägas, att, om jag icke utrustar kyrkan med så och så många bilder och symboler, jag dermed undanskjuter andakten.",0.0
84,i-TgkBbXaFrnKxfgkx9E4Lxd,riksdagen-records\data\1905\prot-1905--ak--002.xml,https://betalab.kb.se/prot-1905--ak--2/prot_1905__ak__2-002.jp2/_view ,3,0.0,0.0,Såväl skrifvelsen som propositionerna blefvo på begäran bordlagda.,0.0
85,i-KnqeeKHRd9BXZVsyhx1h5G,riksdagen-records\data\1960\prot-1960--fk--001.xml,https://betalab.kb.se/prot-1960--fk--1/prot_1960__fk__1-014.jp2/_view ,15,0.0,0.0,Anmäldes och bordlades följande under sammanträdet till herr talmannen avlämnade motioner:,0.0
86,i-7ZJNxsLVCf55R5eURSuzmh,riksdagen-records\data\1946\prot-1946--ak--028.xml,https://betalab.kb.se/prot-1946--ak--28/prot_1946__ak__28-045.jp2/_view ,46,0.0,0.0,"människor, som äro bosatta i omedelbar närhet av oljeverket. Men då man här talar om alla de besvärligheter, som ha följt med skifferoljeverket, så borde man också 1 rättvisans namn tala om vad skifferoljeverket har betytt för orten och stora delar av Örebro län. Jag protesterar på det bestämdaste, när man här står upp och säger, att hela befolkningen i Örebro län är utledsen på skifferoljeverket. Det är inte riktigt. Jag är övertygad om att när herr Pettersson i Rosta skall möta sina kommittenter vid höstens val, behöver han inte resa längre än till Ekeby för att bli på det klara med att man även där anser, att skifferoljeverket har sina förtjänster. Ekeby socken har fått en utomordentlig uppryckning genom skifferoljeverket. Befolkningen har blivit åtskilligt mera talrik än tidigare, och människorna ha en god försörjning. Skifferoljeverket kom till i en tid, då skoarbetarkåren i Kumla hade det ytterst besvärligt. Det var korttidsarbete och i många fall arbetslöshet. Skifferoljeverket kom som en räddande ängel. Dessa människor och många flera med dem fingo sysselsättning, och jag tror att varken herr Falla eller herr Pettersson i Rosta skola kunna övertyga sina väljare i Kumla stad att skifferoljeverket är något som man bör avskaffa snarast möjligt. Ty detta yrkande om avslag innebär ju 1 själva verket ingenting annat än att detta oljeverk inom en icke alltför avlägsen framtid kommer att läggas ned. Jag är övertygad om att med de förluster, som detta oljeverk kommer att uppvisa, om inte det anslag, som nu är föreslaget, kommer att stå tili bolagets förfogande, kommer riksdagen inom kort att fråga sig: kunna vi verkligen behålla en anläggning, som på detta sätt pumpar pengar ur statskassan och som vi för tillfället egentligen inte ha något behov av?",0.0
87,i-VnPXcCkX3fHrZLX8wiX555,riksdagen-records\data\1905\prot-1905--fk--012.xml,https://betalab.kb.se/prot-1905--fk--12/prot_1905__fk__12-003.jp2/_view ,4,0.0,0.0,"herr Aspgren, J. O. N., öfverste, Umeå, ............... med 46 röster",0.0
88,i-3TCgbs7ggzsw53ifJCArBP,riksdagen-records\data\1961\prot-1961--ak--016.xml,https://betalab.kb.se/prot-1961--ak--16/prot_1961__ak__16-071.jp2/_view ,72,0.0,0.0,Herr ZETTERBERG (s):,0.0
89,i-JQkpd3UkLAQ7ULEVjReamP,riksdagen-records\data\1938\prot-1938--ak--006.xml,https://betalab.kb.se/prot-1938--ak--6/prot_1938__ak__6-011.jp2/_view ,12,0.0,0.0,nr 201 av herr Jacobson;,0.0
90,i-Bsch8oJ4ifwYVD5KcgNnXQ,riksdagen-records\data\1932\prot-1932--fk--049.xml,https://betalab.kb.se/prot-1932--fk--49/prot_1932__fk__49-068.jp2/_view ,69,0.0,0.0,"I motionen nr 547 av herr Weibull m. fl. hade hemställts, att riksdagen i samband med proposition nr 255 med förslag till vissa mjölkavgifter ville antingen i skrivelse till Kungl. Maj:t anhålla, att Kungl. Maj:t måtte i administrativ ordning vidtaga åtgärder mot en sådan import av mjölk och grädde, att det med ifrågavarande avgifter åsyftade stödet åt den inhemska mjölkoch smörhanteringen i gränsprovinserna icke äventyrades, eller ock i förordningen om mjölkavgifter i sådant syfte införa ett förtydligande eller tillägg av i motionen ifrågasatt innehåll.",0.0
91,i-YQMvvsuenriHjTT9bgQzSz,riksdagen-records\data\1867\prot-1867--fk--0514.xml,https://betalab.kb.se/prot-1867--fk--0514/prot_1867__fk__0514-010.jp2/_view ,11,0.0,0.0,ningen.,0.0
92,i-C1M2qjcMP1n9qaceyRtW34,riksdagen-records\data\1969\prot-1969--fk--026.xml,https://betalab.kb.se/prot-1969--fk--26/prot_1969__fk__26-016.jp2/_view ,17,0.0,0.0,"Bevillningsutskottets majoritet har inte kunnat undgå att lägga märke till nu angivna förhållanden och att de föreslagna skatterna med hänsyn till den låga användningstiden för släpvagnar och påhängsvagnar i många fall måste te sig orättvisa. Majoriteten har också i denna del givit departementschefen en liten bakläxa — om jag så får uttrycka mig — på så sätt, att man visserligen godtar de föreslagna skattesatserna men samtidigt uppmanar Kungl. Maj:t att medge ganska vittgående lättnader vid lågt utnyttjande. Det är på sätt och vis en inte oväsentlig modifikation, jag medger det. Det är gott och väl, men kvar står alltjämt de höga skattesatserna. Därtill kommer också att utskottsmajoritetens system å andra sidan innebär — förutom en betungande administrativ börda för såväl myndigheterna som den enskilde företagaren — stora olägenheter för trafiken, eftersom företagarna inte på förhand vet hur stor skatten blir i det individuella fallet och hur de skall kalkylera. Detta är en mycket viktig sak. Det leder till att dispenssystemet blir ganska oberäkneligt, och många fordon, för vilka det kanske inte finns möjlighet att styrka att användningen understiger 3 000 mil, som enligt utskottsmajoriteten skulle vara det magiska talet, blir för hårt beskattade.",0.0
93,i-CfEXPzdWo4DgaNjDD5RPHf,riksdagen-records\data\1964\prot-1964--fk--021.xml,https://betalab.kb.se/prot-1964--fk--21/prot_1964__fk__21-013.jp2/_view ,14,1.0,0.0,14 Nr 21,1.0
94,i-UNiBkfcN4vLtCZdiyE5gJ3,riksdagen-records\data\198687\prot-198687--075.xml,https://betalab.kb.se/prot-198687--75/prot_198687__75-030.jp2/_view ,31,0.0,0.0,Jag vill i detta sammanhang också understryka betydelsen av de i budgetpropositionen föreslagna satsningarna på att förbättra infrastrukturen i de regionalpolitiskt prioriterade regionerna för att där kunna erbjuda en,0.0
95,i-EbS7U4Qx6ZzMQ7TG9mTBik,riksdagen-records\data\1945\prot-1945--ak--036.xml,https://betalab.kb.se/prot-1945-höst-ak--36/prot_1945_höst_ak__36-017.jp2/_view ,18,0.0,0.0,nr 684 av herr Werner; och,0.0
96,i-4ezCF5sZU8x9GW27sCASPr,riksdagen-records\data\1873\prot-1873--ak--0326.xml,https://betalab.kb.se/prot-1873--ak--0326/prot_1873__ak__0326-092.jp2/_view ,93,1.0,0.0,"542 Den 26 Mars, e. m.",1.0
97,i-BXJDwb5YTr4LcGd45UwZ44,riksdagen-records\data\198586\prot-198586--051.xml,https://betalab.kb.se/prot-198586--51/prot_198586__51-055.jp2/_view ,56,1.0,0.0,Prot. 1985/86:51,1.0
98,i-PDXxD1GvApTfR1M1uJrXmj,riksdagen-records\data\1954\prot-1954--fk--022.xml,https://betalab.kb.se/prot-1954--fk--22/prot_1954__fk__22-190.jp2/_view ,191,0.0,0.0,"För att komma fram till ett förord för stenungsundsalternativet har man i utredningen nedvärderat alla de skäl som talar för Bolsten. Man har sålunda, såsom nyss framhölls av herr Persson, inte medräknat kostnader för markförvärv, skadestånd och administration. Taxeringsvärdena i stenungsundstrakten är, såsom reservanterna påpekat, betydligt högre än i bolstenstrakten. Utskottet medger också, att kostnaderna för markförvärv kommer att ställa sig betydligt högre för stenungsundsalternativet än för bolstensalternativet.",0.0
99,i-Stq32MQWRgjvrjLWCm5diC,riksdagen-records\data\1964\prot-1964--ak--037.xml,https://betalab.kb.se/prot-1964-höst-ak--37/prot_1964_höst_ak__37-060.jp2/_view ,61,0.0,0.0,"Föredrogs andra lagutskottets utlåtande nr 68, i anledning av väckt motion om höjning av den allmänna tjänstepensionen för vissa åldersgrupper.",0.0
100,i-W5RYn5vJnXqk6EvEEQpyJA,riksdagen-records\data\1914\prot-1914-a-fk--026.xml,https://betalab.kb.se/prot-1914-a-fk--26/prot_1914_a_fk__26-003.jp2/_view ,4,0.0,0.0,Friherre Hermelin:,0.0
