id,file,page_link,page_number,marginal_text,merged,text_line,posLeft,posUpper,posRight,posLower,year,relative_page_number,even_page,second_chamber,unicameral
i-4FZh9fteGFRFYjSheTAXvZ,riksdagen-records\data\1933\prot-1933--fk--011.xml,https://betalab.kb.se/prot-1933--fk--11/prot_1933__fk__11-001.jp2/_view ,2,0.0,0.0,"I den kungl. propositionen hade föreslagits en ökning i de nuvarande skattesatserna, så att skatten höjdes för de första under tillverkningsåret avverkade 100,000 kilogrammen malt från 85 öre till 1 krona 25 öre för kilogram, för de nästa 100,000 kilogrammen från 90 öre till 1 krona 35 öre för kilogram samt för överskjutande kvantiteter från 95 öre till 1 krona 45 öre för kilogram.",155.15463917525773,216.86746987951807,931.9587628865979,290.92841956059533,1933.0,90.9090909090909,0.0,0.0,0.0
i-2fkjbs2RxD416utD2SfrrC,riksdagen-records\data\1911\prot-1911--fk--033.xml,https://betalab.kb.se/prot-1911--fk--33/prot_1911__fk__33-021.jp2/_view ,22,0.0,0.0,"heter att på några ställen få en bank, som vore pålitlig och kunde stå sig.",202.6255707762557,76.951811729548,929.7945205479452,113.18640268957789,1911.0,262.5,0.0,0.0,0.0
i-FV7pUxQtaPqdgi2mCUgRzX,riksdagen-records\data\1900\prot-1900--ak--055.xml,https://betalab.kb.se/prot-1900--ak--55/prot_1900__ak__55-026.jp2/_view ,27,1.0,1.0,Fredagen den 11 Maj. 27,343.64454443194603,76.83573050719151,812.14848143982,90.08327024981075,1900.0,838.7096774193549,1.0,1.0,0.0
i-QAHd19j8f8gQonbPUEqp5X,riksdagen-records\data\1944\prot-1944--ak--032.xml,https://betalab.kb.se/prot-1944-höst-ak--32/prot_1944_höst_ak__32-060.jp2/_view ,61,0.0,0.0,"Det framgår av utlåtandet, att majoritetsståndpunkten avgjordes av lotten. Det är sex ledamöter av utskottet som stå för den reservation, till vilken jag anslutit mig, och de övriga ledamöterna ha splittrats på två linjer. Egentligen är det sålunda så, att de som här stå för majoritetsförslaget endast äro fyra ledamöter av de tolv, som deltagit i ärendets behandling. Att så blivit förhållaudet sammanhänger med den vanliga propositionsordningen, då man röstar",68.78306878306879,802.491103202847,869.3121693121692,891.459074733096,1944.0,697.6744186046512,1.0,1.0,0.0
i-NEz8Z5aaGaBrciFC11dXE2,riksdagen-records\data\1928\prot-1928--ak--024.xml,https://betalab.kb.se/prot-1928--ak--24/prot_1928__ak__24-077.jp2/_view ,78,0.0,0.0,Herr talman! Jag ber att få yrka bifall till utskottets förslag i denna punkt.,137.8238341968912,533.6402266288952,915.5440414507772,565.1558073654392,1928.0,754.9019607843137,0.0,1.0,0.0
i-Rwv9gjCyPaiRLDaTzBoRmc,riksdagen-records\data\1883\prot-1883--fk--012.xml,https://betalab.kb.se/prot-1883--fk--12/prot_1883__fk__12-003.jp2/_view ,4,0.0,0.0,"Då man strängt håller på Kongl. Maj:ts initiativ, sker det bland annat af det skäl, att en noggrann och fullständig utredning i många fall icke gerna kan vinnas, utan att den lemnas från behörigt håll efter vederbörlig auktoritets hörande. I detta fall åter, sedan utredning redan har blifvit åstadkommen i och genom Musikaliska akademiens ganska fullständiga och väl motiverade utlåtande i ämnet, och då",177.25173210161662,797.3684210526316,924.3648960739031,893.984962406015,1883.0,375.0,0.0,0.0,0.0
i-YV15iChaNGghBiuNzMEoaz,riksdagen-records\data\1879\prot-1879--ak--041.xml,https://betalab.kb.se/prot-1879--ak--41/prot_1879__ak__41-042.jp2/_view ,43,0.0,0.0,"Utskottet hade tillstyrkt,",131.86191284663272,753.7614678899083,389.3604980192417,769.5412844036698,1879.0,823.5294117647059,1.0,1.0,0.0
i-Y216B6tYe2BJqCTvKW7fiS,riksdagen-records\data\1964\prot-1964--ak--010.xml,https://betalab.kb.se/prot-1964--ak--10/prot_1964__ak__10-073.jp2/_view ,74,0.0,0.0,"Herr talman! Inom andra lagutskottet har vi tagit mycket allvarligt på den fråga det här gäller och vi förnekar ingalunda att den grupp som motionärerna haft i tankarna ställes inför mycket stora svårigheter, ett öde som ju då och då drabbar även många andra grupper i samhället. Vi har emellertid utgått från motionen sådan den är skriven och därför har våra funderingar särskilt gällt lösning av frågan med en förtidspensionering.",546.7391304347826,475.4866618601298,934.7826086956522,664.3835616438356,1964.0,760.4166666666666,0.0,1.0,0.0
i-7ELspkHCwcKAsDFgXGDX1W,riksdagen-records\data\1927\prot-1927--ak--026.xml,https://betalab.kb.se/prot-1927--ak--26/prot_1927__ak__26-009.jp2/_view ,10,0.0,0.0,"De betänkligheter, som jag sedan sist sålunda fått understrukna, behöver",175.46583850931677,134.62897526501766,930.1242236024844,155.47703180212014,1927.0,113.92405063291139,0.0,1.0,0.0
i-RpqyXKhzrD16os6Lr8ZfMc,riksdagen-records\data\1938\prot-1938--ak--006.xml,https://betalab.kb.se/prot-1938--ak--6/prot_1938__ak__6-011.jp2/_view ,12,0.0,0.0,nr 203 och 204 av herr Åqvist m. fl.; nr 205 av herr Flyg m. fl.;,172.43186582809224,410.828025477707,560.796645702306,440.55201698513804,1938.0,647.0588235294118,0.0,1.0,0.0
i-KZnd7D4EzH58GicgpTxBFe,riksdagen-records\data\1883\prot-1883--fk--017.xml,https://betalab.kb.se/prot-1883--fk--17/prot_1883__fk__17-010.jp2/_view ,11,0.0,0.0,"Motionären anser, att förhållandet före 1870 var för sjöfarten fördelaktigare än det nu är. Detta är något, som åtminstone icke stått klart för Utskottet, och svårligen torde genom officiella handlingar kunna styrkas, att så varit. Jag vill dock icke neka till, att jag i ett fall instämmer med motionären, och deruti hoppas jag, att, om det verkligen befinnes nödigt, en lindring må snart kunna medgifvas. Jag syftar här på den mindre sjöfarten i allmänhet och framför allt på den, som bedrifves med s. k. roslagsbåtar. Med afseende på dessa vore det önskligt, om en lindring kunde medgifvas, så att gränsen för afgiftsskyldighet icke sattes vid 40 ton. Detta är en så ringa sak, att jag är viss om, att Kongl. Maj:t, när uppmärksamheten nu blifvit fäst härpå och förhållandet kan bedömas af en så sakkunnig man som Herr Statsrådet och Chefen för Sjöförsvarsdepartementet,",84.0909090909091,682.1793416572077,822.1590909090909,891.4112750662126,1883.0,384.61538461538464,1.0,0.0,0.0
i-W1iyw9Mcuxc2GXubBR5ewj,riksdagen-records\data\1963\prot-1963--fk--007.xml,https://betalab.kb.se/prot-1963--fk--7/prot_1963__fk__7-005.jp2/_view ,6,1.0,0.0,6 Nr 7,148.59862506610258,44.712562100780694,276.5732416710735,55.35841022001419,1963.0,333.3333333333333,0.0,0.0,0.0
i-HiR74sBenfG1MgMQtAXo4,riksdagen-records\data\1975\prot-1975--080.xml,https://betalab.kb.se/prot-1975--80/prot_1975__80-025.jp2/_view ,26,0.0,0.0,Jag har också svårt att förstå reservationen 11 angående forskningen. Det måste vara viktigt att göra forskningsresultaten tillgängliga för beslutsfattarna och att få till stånd ett ömsesidigt utbyte mellan forskning och samhälle. I detta sammanhang ställer man sig frågande till varför moderaterna aldrig har reserverat sig mot anslag till exempelvis EFA och ERU. Alla har varit eniga om att dessa båda organ verkligen har plockat fram forskningsresultat av mycket stor betydelse när det gäller att bedöma t. ex. vår framtida regionalpolitik. Låt oss få ett liknande organ för invandrarforskning. Jag är övertygad om att det blir till gagn för invandrarna och minoritetsgrupperna i detta sammanhang.,260.0,702.1499737808076,904.0,880.9648662821186,1975.0,151.51515151515153,0.0,0.0,1.0
i-PY2nUQnVsrz1S98zVTZpFH,riksdagen-records\data\198182\prot-198182--025.xml,https://betalab.kb.se/prot-198182--25/prot_198182__25-031.jp2/_view ,32,0.0,0.0,Herr talman! I gårdagens debatt diskuterades här i kammaren mycket ingående det allvarliga läget på arbetsmarknaden. I mitt anförande kommer jag att i huvudsak behandla de besparingar inom regionalpolitiken som föreslås i arbetsmarknadsutskottets betänkande 1981/82:1.,75.32051282051282,415.0447133087848,727.5641025641025,481.3256180957391,1981.0,333.3333333333333,0.0,0.0,1.0
i-JPGbpufaQgYNzTPNif6JWk,riksdagen-records\data\197576\prot-197576--019.xml,https://betalab.kb.se/prot-197576--19/prot_197576__19-015.jp2/_view ,16,1.0,0.0,Nr 19 Tisdagen den,83.73205741626795,57.385759829968116,213.71610845295055,95.64293304994686,1975.0,384.61538461538464,0.0,0.0,1.0
i-6hEzRiFB84kCfMtCmWDitX,riksdagen-records\data\1882\prot-1882--ak--031.xml,https://betalab.kb.se/prot-1882--ak--31/prot_1882__ak__31-043.jp2/_view ,44,0.0,0.0,"åren af sitt lif. Det är likväl icke endast detta offer af sina bästa ungdomsår de måste bringa sin utbildning, de måste äfven derpå, såsom en gifven följd af den långa studietiden, nedlägga ett vida större kapital än någon annan embetsman. Det är icke för högt tilltaget om man säger, det den blifvande läkaren på sina studier vid universitetet måste nedlägga 15,000 kronor; och denna summa utgör oftast en skuld, som länge hänger efter. På grund af personlig kännedom om förhållandena vågar jag till och med påstå, att den skuld, som läkarne för sin utbildning åsamka sig, i de flesta fall är högre, än den angifna summan.",177.73992049971608,89.36009087466869,915.3889835320841,258.6141613025369,1882.0,826.9230769230769,0.0,1.0,0.0
i-W7BiEEYZo7VMM4XZ9GRL6f,riksdagen-records\data\1886\prot-1886--ak--033.xml,https://betalab.kb.se/prot-1886--ak--33/prot_1886__ak__33-015.jp2/_view ,16,0.0,0.0,"många fall och kanske uteslutande grunda sitt omdöme på medrevisorernas utlåtanden, ty icke kan han känna till befolkningen i hvarje ort. I synnerhet om förbindelsernas antal är stort, är det bankens valde revisorer, som hafva den hufvudsakliga personalkännedom, som erfordras. Om Konungens Befallningshafvande skall förordna en revisor, så måste revisionen så utsättas, att denne revisor kan samarbeta med de öfrige revisorerna, ty eljest kunde många olägenheter uppstå, såsom att värdehandlingarne icke vore tillgängliga då denne revisor komme. Han måste derföre underrätta om sin ankomst en tid förut, för att styrelsens revisorer skola kunna ställa sitt revisionsarbete derefter, och styrelsen må vara beredd att hafva räkenskaperna och värdehandlingarne till hands. Huru ett sådant reviderande kan lämpligen låta sig göra vågar jag ej säga, men jag tror det kommer att blifva många svårigheter härför. Utom dessa svårigheter anser jag att om man antoge hvad Lag-Utskottet här föreslagit, skulle man verkligen uttala sig, om jag så får säga, afvisande emot bildandet af sparbanker. Uti städerna kan det möjligen vara lämpligt att vidtaga sådana anordningar som Utskottet afsett, men på landet, helst der afstånden äro långa, skulle kostnadsräkningarne för resor och dylikt blifva ganska betydliga. Det kan ju inträffa, att den person, som af Konungens Befallningshafvande förordnas, icke sätter sina revisionsresor i samband med hvarandra och sålunda söker minska kostnaden, utan i stället ställer resorna så, att han kan förtjena så mycket som möjligt.",192.21967963386726,92.58562288295069,937.070938215103,489.64998118178397,1886.0,555.5555555555555,0.0,1.0,0.0
i-JLcKYwVmnrrzocV7zikQ91,riksdagen-records\data\198586\prot-198586--051.xml,https://betalab.kb.se/prot-198586--51/prot_198586__51-055.jp2/_view ,56,1.0,0.0,"Medel för teknisk utbildning och forskning, m.m.",749.7982243744956,103.6878674505612,920.0968523002422,153.3939070016034,1985.0,859.375,0.0,0.0,1.0
i-uhTHVunJZsWQAsHQm8Ppt,riksdagen-records\data\198182\prot-198182--176.xml,https://betalab.kb.se/prot-198182--176/prot_198182__176-003.jp2/_view ,4,0.0,0.0,Konstitutionsutskottets betänkande,72.95081967213115,553.3929510783798,377.8688524590164,563.9137296159917,1981.0,41.0958904109589,0.0,0.0,1.0
i-7g1jS8oEXARm2hYJ3dcwnG,riksdagen-records\data\1957\prot-1957--ak--019.xml,https://betalab.kb.se/prot-1957--ak--19/prot_1957__ak__19-028.jp2/_view ,29,0.0,0.0,"Herr talman! Det är väl i verkligheten så, att ur allmänhetens synpunkt kommer detta att te sig som ett val mellan de olägenheter, som eventuellt visar sig av kommersiell reklam i här föreskriven ordning och å andra sidan olägenheter av att ha mycket höga avgifter. Om man tror, att allmänheten kommer att finna olägenheterna av den kommersiella reklamen väga mycket tyngre än den olägenhet som höga avgifter innebär, så är det väl ingen konst att senare då avskaffa den kommersiella reklamen och höja avgifterna.",71.50313152400835,362.86321757618714,447.286012526096,578.6676116229625,1957.0,301.0752688172043,1.0,1.0,0.0
i-7hEJSyEXBFH93ZfSg8TVEn,riksdagen-records\data\1899\prot-1899--fk--011.xml,https://betalab.kb.se/prot-1899--fk--11/prot_1899__fk__11-031.jp2/_view ,32,1.0,0.0,Angående åtgärder mot skogsförödelse af insekten mnnan.,90.14557670772676,104.76550680786687,189.80963045912654,180.0302571860817,1899.0,508.1967213114754,0.0,0.0,0.0
i-2CRqQcxFBWWT5ZM2QPC8cM,riksdagen-records\data\1923\prot-1923--ak--032.xml,https://betalab.kb.se/prot-1923--ak--32/prot_1923__ak__32-051.jp2/_view ,52,1.0,0.0,m. m.,94.91525423728814,170.31722054380666,142.3728813559322,176.35951661631418,1923.0,369.5652173913043,0.0,1.0,0.0
i-16hVgMqtUtMHcr8PDosq69,riksdagen-records\data\1954\prot-1954--ak--019.xml,https://betalab.kb.se/prot-1954--ak--19/prot_1954__ak__19-092.jp2/_view ,93,0.0,0.0,Herr KYLING (h) kort genmäle:,481.8880351262349,863.749555318392,874.8627881448957,908.2177161152615,1954.0,893.2038834951456,1.0,1.0,0.0
i-EjkYNxgeZdt4k8cZsSkGpn,riksdagen-records\data\1969\prot-1969--ak--007.xml,https://betalab.kb.se/prot-1969--ak--7/prot_1969__ak__7-016.jp2/_view ,17,1.0,0.0,Beredskapsarbeten m. m.,646.7161016949152,94.47983014861997,878.707627118644,106.15711252653928,1969.0,333.3333333333333,1.0,1.0,0.0
i-AmZi6iUx2g16Q221K61g5,riksdagen-records\data\1900\prot-1900--ak--028.xml,https://betalab.kb.se/prot-1900--ak--28/prot_1900__ak__28-004.jp2/_view ,5,1.0,1.0,"förhållandet med kommerskollegium, fångvårdsstyrelsen, vägoch Angående vattenbyggnadsstyrelsen, lotsstyrelsen, patentoch registreringsverket, uppläle 1ee a justitiedepartementets statistiska byrå och finansdepartementets konhörig mark. trolloch justeringsbyrå. Nu i dagarne har man måst hyra lokaler (Forts) | för justitierevisionen, som den 1 nästinstundande april får flytta från | kanslibuset för att bereda plats åt det nya jordbruksdepartementet samt nödigt större utrymme åt civiloch utrikesdepartementen. Och man kan förutse, att, efter som ärendena växa, det skall blifva nödvändigt att skaffa äfven andra nya lokaler. Inom kort kommer också att föreläggas Riksdagen ett förslag att af fonden för anordnande af lokaler för statens embetsverk i hufvudstaden disponera åtminstone en del för att bereda nya lokaler för Kongl. Maj:ts kansli.",61.93693693693694,83.33333333333333,920.6081081081081,277.6515151515151,1900.0,68.9655172413793,1.0,1.0,0.0
i-BC3BbLNB2Mumzx3yEJapPJ,riksdagen-records\data\1945\prot-1945--ak--036.xml,https://betalab.kb.se/prot-1945-höst-ak--36/prot_1945_höst_ak__36-017.jp2/_view ,18,1.0,1.0,Interpellation. (Forts.) ra den statliga låneoch räntepolitiken så att den kan medföra en sänkning av hyresnivån?,133.9764201500536,92.94871794871796,939.9785637727759,137.1082621082621,1945.0,629.6296296296297,0.0,1.0,0.0
i-3chUrD1To8GmogPSXiKFVq,riksdagen-records\data\197576\prot-197576--058.xml,https://betalab.kb.se/prot-197576--58/prot_197576__58-026.jp2/_view ,27,0.0,0.0,"slagkraftig industri som våra verkstadsprodukter skall konkurrera. För att vi skall klara konkurrensen måste vi vara beredda att bygga upp en effektiv egen verkstadsindustri, vars produktivitet måste ligga 15 å 20 26 högre än hos motsvarande industrier i varje annat västerländskt land.",260.2081665332266,60.97560975609756,909.5276220976781,146.34146341463415,1975.0,764.7058823529411,1.0,0.0,1.0
i-V8ELk4o1kJoBSbnkFtKEfD,riksdagen-records\data\1972\prot-1972--117.xml,https://betalab.kb.se/prot-1972--117/prot_1972__117-124.jp2/_view ,125,0.0,0.0,"§ 34 Obligatorisk testning av skyddshjälmar, m. m.",111.77347242921014,65.65656565656566,530.5514157973174,78.78787878787878,1972.0,885.7142857142857,1.0,0.0,1.0
i-fFFFi7bcJReyaM2ErgZ5g,riksdagen-records\data\1942\prot-1942--fk--019.xml,https://betalab.kb.se/prot-1942--fk--19/prot_1942__fk__19-059.jp2/_view ,60,0.0,0.0,"I förhoppning att utvecklingen själv till dess skall ge belägg för obehövligheten av fortsatt tillämpning av denna lag, ber jag i första hand att få ansluta mig till den reservation, som mest överensstämmer med de intressen, för vilka jag här gjort mig tolk, nämligen herr Gezelius”. Jag ber därför, herr talman, att få yrka bifall till denna reservation.",160.39707419017765,673.851590106007,947.2309299895508,748.0565371024735,1942.0,830.9859154929577,0.0,0.0,0.0
i-7QvHsmRJDYJzv5yHd8QrUv,riksdagen-records\data\1965\prot-1965--fk--031.xml,https://betalab.kb.se/prot-1965-höst-fk--31/prot_1965_höst_fk__31-009.jp2/_view ,10,1.0,0.0,Måndagen den 18 oktober 1965,385.35031847133763,51.64992826398852,674.0976645435244,63.48637015781923,1965.0,600.0,0.0,0.0,0.0
i-CJeMbDPGQMRa4d1MVuefhb,riksdagen-records\data\1920\prot-1920--fk--001.xml,https://betalab.kb.se/prot-1920--fk--1/prot_1920__fk__1-009.jp2/_view ,10,0.0,0.0,"Upplästes och lades till handlingarna Kungl. Maj:ts skrivelse med tillkännagivande, att Kungl. Maj:t i nåder förordnat statsrådet Bror August Petrén att under innevarande års riksdag utöva den be-",178.7305122494432,823.7300985595148,903.1180400890868,873.7680060652009,1920.0,900.0,0.0,0.0,0.0
i-DFpXfSWdJpJRKsnZSFZjuv,riksdagen-records\data\1882\prot-1882--ak--037.xml,https://betalab.kb.se/prot-1882--ak--37/prot_1882__ak__37-032.jp2/_view ,33,0.0,0.0,"Här är särskildt påpekadt huru omöjligt det är för förnuftets religion, eller hvad jag än må kalla densamma, att kunna på något sätt röna sympatier hos svenska folket, derföre att densamma hvilar blott på »resonnement» och icke på den religiösa känslan. Huru vet den ärade talaren detta? I vår kristna kyrka förekommer ju predikande, och ligger icke deri »resonnement»? Jo visserligen; presterna resonnera i mångahanda stycken, om det än är sant att detta deras tal icke alltid är af det klyftigaste slaget. Utesluter då detta kyrkans ritus? Och skulle förnuftstrons resonnement verkligen omöjliggöra bönen eller lofsången eller all andakt? Hur vet den ärade talaren det? Han frågade likväl, såsom om den frågan vore omöjlig att besvara jakande: kunna de förnuftstroende på sina sammanträden tillåta lofsånger eller böner och deltaga deri? Jag svarar: ja, det kunna de. Vilja de hylla bilder eller symboler? Ja, detta må nu vara en öppen fråga, huruvida de kunna göra detta eller icke, men icke kan det väl sägas, att, om jag icke utrustar kyrkan med så och så många bilder och symboler, jag dermed undanskjuter andakten.",73.96788990825688,400.53151100987094,813.6467889908256,673.120728929385,1882.0,761.9047619047618,1.0,1.0,0.0
